,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
20,23," Promotion of mixed farming approach for livelihood security and ecological sustainability by making crop- livestock integrated farming|                                                   | Basmati rice                              | Mustard               | Chickpea                   |
|---------------------------------------------------|-------------------------------------------|-----------------------|----------------------------|
| ·                                                 | Solar seed treatment for                  | · Soil application of | · Solar seed treatment for |
| seed borne diseases                               | neemcake                                  | seed borne diseases.  |                            |
| ·                                                 | Seed & seedling treatment                 | · Seed treatment with | · Soil application of      |
| with                                              |                                           |                       |                            |
| Pseudomonas                                       | Pseudomonas                               |                       |                            |
| neemcake.                                         |                                           |                       |                            |
| fluorescence &                                    | fluorescence &                            |                       |                            |
| Trichodermaharzianum                              |                                           |                       |                            |
| for                                               |                                           |                       |                            |
| Trichodermaharzianum                              |                                           |                       |                            |
| soil borne diseases                               |                                           |                       |                            |
| soil borne diseases.                              |                                           |                       |                            |
| ·                                                 | Foliar application of garlic              | · Application of      | · Seed treatment with      |
| + green chillies paste for                        |                                           |                       |                            |
| Crysoperilla cornea                               |                                           |                       |                            |
| for                                               |                                           |                       |                            |
| Pseudomonas                                       |                                           |                       |                            |
| gundhi bug.                                       | aphids.                                   |                       |                            |
| fluorescence &                                    |                                           |                       |                            |
| Trichodermaharzianum                              |                                           |                       |                            |
| for wilt and other soil                           |                                           |                       |                            |
| borne diseases.                                   |                                           |                       |                            |
| ·                                                 |                                           |                       |                            |
| Tricogrammachilonis                               |                                           |                       |                            |
| cards                                             | ·  Application of HaNPV · Foliar spray of |                       |                            |
| for stem borer and leaf folder.    for pod borer. |                                           |                       |                            |
| Pseudomonas                                       |                                           |                       |                            |
| fluorescence                                      |                                           |                       |                            |
| at dough                                          |                                           |                       |                            |
| stage for sheath blight                           |                                           |                       |                            |
| and sheath rot                                    |                                           |                       |                            |",Strategies For Future Development,,,,,139,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Promotion of mixed farming approach for livelihood security and ecological sustainability by integrating crop-livestock farming. Solar seed treatment and neemcake for seed borne diseases, as well as seed and seedling treatment with Pseudomonas and Trichodermaharzianum for soil borne diseases. Foliar application of garlic and green chillies paste for controlling Pseudomonas gundhi bug. Use of Tricogrammachilonis cards for stem borer and leaf folder, and application of HaNPV and foliar spray for pod borer. Additionally, Pseudomonas fluorescence at dough stage for sheath blight and sheath rot."
21,25,"Treatment   Basmati rice -mustard       Basmati rice        Mustard     System's BREY Green Summer Green Summer Green Summer manuring ploughing manuring ploughing manuring ploughing Untreated 36.9 33.9 7.9 6.9 51.1 46.3 Treated 38.2 35.8 10.0 8.1 56.3 50.6 Mean 37.5 34.8 8.9 7.5 53.7 48.4   Basmati rice-chickpea        Basmati rice      Chickpea    System's BREY Untreated 37.8 34.4 9.3 7.0 56.7 48.5 Treated 40.1 35.4 12.1 9.0 64.5 53.7 Mean 38.9 34.9 10.7 8.0 60.6 51.1 Source: Annual Report NPOF, Modipuram, 2011-12 & 2012-13.",Strategies For Future Development,,,,,78,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The table shows the impact of treatment on Basmati rice and mustard, as well as Basmati rice and chickpea. The treated crops generally exhibited higher values compared to the untreated ones in terms of yield and system's BREY. The data is sourced from the Annual Report NPOF, Modipuram, 2011-12 & 2012-13."
22,26,"| Treatment             | Available N   | Available P   | Available K   | SOC (%)   |
|-----------------------|---------------|---------------|---------------|-----------|
| (kg/ha)               | (kg/ha)       | (kg/ha)       |               |           |
| Cropping systems      |               |               |               |           |
|                       |               |               |               |           |
| Basmati rice -mustard | 218.0         | 20.1          | 242.1         | 0.568     |
| Basmati rice-chickpea | 219.8         | 18.6          | 237.9         | 0.573     |
| SEm±                  | 2.25          | 0.39          | 5.35          | 0.007     |
| CD (P=0.05)           | NS            | NS            | NS            | NS        |
| Soil management       |               |               |               |           |
|                       |               |               |               |           |
| Green manuring        | 231.65        | 21.8          | 256.5         | 0.584     |
| Summer ploughing      | 206.2         | 16.8          | 223.5         | 0.557     |
| SEm±                  | 2.55          | 0.50          | 2.85          | 0.006     |
| CD (P=0.05)           | 10.1          | 2.0           | 11.3          | 0.023     |
| Pest management       |               |               |               |           |
|                       |               |               |               |           |
| Untreated             | 218.1         | 19.0          | 240.9         | 0.568     |
| Treated               | 219.8         | 19.7          | 239.1         | 0.573     |
| SEm±                  | 2.3           | 0.4           | 2.8           | 0.013     |
| CD (P=0.05)           | NS            | NS            | NS            | NS        |",Strategies For Future Development,,,,,87,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,table,,"The available N, P, and K for different cropping systems and soil management techniques were measured. For Basmati rice-mustard and Basmati rice-chickpea systems, the available nutrients and soil organic carbon (SOC) were recorded. Similarly, the impact of green manuring and summer ploughing on nutrient availability and SOC was also assessed. Additionally, the comparison between untreated and treated pest management in terms of nutrient availability and SOC was conducted. The standard error of mean (SEm±) and critical difference (CD) at P=0.05 were calculated for each parameter to determine the significance of the results."
23,27,"Source: Annual Report NPOF, Modipuram, 2011-12 & 2012-13. as a part of organic farming through decentralized production of livestock feed from locally available resources, but excluding spurious ingredients like growth promoters and hormones.  Participatory technology development for sustainable production of organic basmati rice in relation to adaptation of climate change.  Promote natural resource based organic agriculture through adoption of SRI, direct sowing of rice, crop diversification etc. which have potential benefits relative to conventional practices and reducing the water use, enhancing carbon sequestration and increase the yield and incomeand reduce GHG emission.  Adaptation of climate change strategies in organic farming and quantification of organic agriculture in mitigating climate change.  Ensuring farm inputs for organic farming by implementation of programmes for the production of seeds, seedlings and other planting",Strategies For Future Development,,,,,132,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The strategies for future development include decentralized production of livestock feed, participatory technology development for organic basmati rice, promotion of natural resource-based organic agriculture, adaptation of climate change strategies in organic farming, and ensuring farm inputs for organic farming through seed and seedling production programs. These strategies aim to exclude spurious ingredients, reduce water use, enhance carbon sequestration, increase yield and income, and reduce greenhouse gas emissions. The focus is on sustainable and organic agricultural practices that align with climate change adaptation and mitigation efforts."
24,28,"| Treatment             | Gross returns   | Total cost   |   Net returns |   B:C ratio |
|-----------------------|-----------------|--------------|---------------|-------------|
| (Rs/ha)               | (Rs/ha)         | (Rs/ha)      |               |             |
| Basmati rice -mustard |                 |              |               |             |
| Soil management       |                 |              |               |             |
| Green manuring        | 99511           | 44165        |      55346    |        1.25 |
| Summer ploughing      | 87995           | 40700        |      47295    |        1.16 |
| Pest management       |                 |              |               |             |
| Untreated             | 88994           | 40458        |      48536    |        1.2  |
| Treated               | 96478           | 43379        |      53099    |        1.22 |
| Mean                  |                 |              |               |             |
| 93244                 | 42175           | 51069        |          1.21 |             |
| Basmati rice-chickpea |                 |              |               |             |
| Soil management       |                 |              |               |             |
| Green manuring        | 101782          | 43933        |      57849    |        1.32 |
| Summer ploughing      | 89792           | 40468        |      49324    |        1.22 |
| Pest management       |                 |              |               |             |
| Untreated             | 91481           | 40226        |      51256    |        1.27 |
| Treated               | 98060           | 43147        |      54913    |        1.27 |
| Mean                  |                 |              |               |             |
| 95279                 | 41943           | 53335        |          1.27 |             |",Strategies For Future Development,,,,,80,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,table,,"The table shows the gross returns, total cost, net returns, and B:C ratio for different treatments in Basmati rice-mustard and Basmati rice-chickpea cultivation. For Basmati rice-mustard, green manuring had the highest net returns of 55346 Rs/ha and a B:C ratio of 1.25, while for Basmati rice-chickpea, green manuring also had the highest net returns of 57849 Rs/ha and a B:C ratio of 1.32. Summer ploughing and treated pest management also showed favorable net returns and B:C ratios in both cultivation types. Overall, the mean net returns for Basmati rice-mustard was 51069 Rs/ha with a B:C ratio of 1.21, and for Basmati rice-chickpea, it was 53335 Rs/ha with a B:C ratio of 1.27."
25,29,"Source: Annual Report NPOF, Modipuram, 2011-12 & 2012-13. materials, manure, plant protection materials at the farm/local level and by developing local linkages for low cost input materials to farmers and ensure markets for good quality input materials at reasonable prices.  Development of model sustainable organic farms at institutions and farmers field to educate the farmers and to demonstrate the organic farming technologies.  Allocate resources on priority areas of research leading to development of package of practices and validation of innovations at farmer's field.  Awareness creation through seminar, training, conference meetings and print & electronic media.",Strategies For Future Development,,,,,98,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The organization focused on providing low-cost input materials to farmers and ensuring markets for good quality input materials. They aimed to develop sustainable organic farms at institutions and farmers' fields to educate and demonstrate organic farming technologies. Resources were allocated to priority areas of research and the validation of innovations at farmers' fields. Additionally, the organization aimed to create awareness through seminars, training, conferences, meetings, and print and electronic media."
26,25," Varieties requiring low inputsand resistant to insect pest and diseases are suitable for organic cultivation.  Optimum seed rate for nursery raising of basmati rice is 25 kg/ ha and the appropriate time for transplanting of basmati rice is first week of July. Normally 25 day old seedlings should be transplanted in well puddled field at row to row /plant to plant distance of 20 and 15 cm, respectively.  As nutrient management well rotten FYM @ 7.5 t/ha should be incorporated into the soil at least 20 days before puddling. Vermicompost @ 3.5 t/ ha should be top dressed before second irrigation. Biofertilizers like *Azotobactor* (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) each should be added @10 kg/ha in soil after final land preparation.  Depending upon the requirement of the crop and rains during the growing season 8-10 irrigations (5 cm water/ irrigation) should be applied intermittently.  To control the weeds effectively in basmati rice, field should be well puddled and weeds can be controlled in standing crop by two handweeding at 20 days interval.  For effective plant protection against seed borne diseases, seeds should be given solar treatment for 2-3 hours during May-June.",Package Of Practices Of Different Crops Recommended For Organic Farming Basmati Rice,,,,,199,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Basmati rice varieties requiring low inputs and resistant to pests and diseases are recommended for organic cultivation, with an optimum seed rate of 25 kg/ha for nursery raising and transplanting in the first week of July. Nutrient management involves incorporating well-rotten FYM into the soil, top dressing with vermicompost, and adding biofertilizers like Azotobactor and Phosphorus Solublizing Bacteria. 8-10 irrigations of 5 cm water each should be applied intermittently based on crop requirements and rainfall, while weed control involves well puddling and two handweedings at 20-day intervals. Solar treatment for 2-3 hours during May-June is recommended for effective plant protection against seed-borne diseases."
27,25,"For soil borne diseases, seedling should be treated with Pseudomonas fluorescence @ 4 kg/ha*&Trichodermaharzianum*@ 5 kg/ha. Foliar application of garlic + green chillies paste (1:1) @10 kg/hacan be made againstgundhi bug. The stem borer and leaf folder can be controlled effectively by applyingTricho-cards *(Tricogrammajaponicum*) @ 30 cards/ha 3-4 times.Foliar spray of *Pseudomonas fluorescence* at dough stage for sheath blight.",Package Of Practices Of Different Crops Recommended For Organic Farming Basmati Rice,,,,,59,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The package of practices for organic Basmati rice farming includes treating seedlings for soil borne diseases, using garlic and green chillies paste for gundhi bug control, and applying Tricho-cards for stem borer and leaf folder control. Additionally, foliar spray of Pseudomonas fluorescence is recommended at the dough stage for sheath blight."
28,26," Low input requiring and resistant varieties to insect pest and diseases are suitable for organic cultivation.  Optimum seed rate for timely sown irrigated wheat is 100 kg/ha. Organically certified seed should be preferred for sowing. Wheat should be sown optimally up to second week of November keepingrow to row 20 cm and plant to plant 5 cm distance.  For nutrient management applywell rotten FYM @ 12.0 t/ha at least 20 days before sowing and vermicompost @ 6.0 t/ha as top dressing before second irrigation.Biofertilizers like*Azotobactor* (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) are to be added @10 kg/ ha in soil after final land preparation.  For higher yield six irrigations should be given at critical crop growth stages of wheat.                       Depending upon the severity,weeds can be managed by 2-3 manual intercultural operations.  For Plant protection, growing of resistant varieties and hot water treatment of seed for loose smut are effective measures.  As an addition to organic manures, green manuring of *Sesbania* can be taken up during summer months. After *Rabi* season, *Sesbania* can be sown during second fortnight of April, after harvesting of wheat.",Wheat,,,,,191,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Wheat should be sown optimally up to the second week of November with a row to row distance of 20 cm and a plant to plant distance of 5 cm. Nutrient management involves applying well-rotten FYM and vermicompost, as well as adding biofertilizers like Azotobactor and Phosphorus Solublizing Bacteria to the soil. Six irrigations at critical crop growth stages are recommended for higher yield, and weeds can be managed through manual intercultural operations. Plant protection measures include growing resistant varieties and hot water treatment of seed for loose smut, while green manuring of Sesbania can be undertaken during summer months as an addition to organic manures."
29,26," Sowing of *Sesbania* should be done by broadcasting seeds @ 20 kg/ ha in ploughed field followed by irrigation.  Besides the irrigation after sowing, 2-3 irrigation is sufficient for getting proper biomass.  Plough down 50-55 days old crop into soil around 20 days before sowing of *Kharif* crops.",Wheat,,,,,51,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The sowing of Sesbania should be done by broadcasting seeds at 20 kg/ha in a ploughed field followed by irrigation. Additionally, 2-3 irrigations are sufficient for proper biomass after sowing. It is recommended to plough down the 50-55 days old crop into the soil around 20 days before sowing Kharif crops."
30,34," Barley can be sown optimally up to first week of November. Optimum seed rate for sowing barley is 80 kg/ha. For sowing of barley, row to row 20 cm and plant to plant 5 cm distance should be maintained.  As nutrient management, well rotten FYM @ 8.0 t/ha should be incorporated into the soil at least 20 days before puddling. Vermicompost @ 4.0 t/ ha is top dressed before second irrigation.Biofertilizers like *Azotobactor* (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) should be applied each @10 kg/ha in soil after final land preparation.  Crop should be irrigated at critical crop growth stages. Three irrigations including pre-sowing irrigations are sufficient for raising barley intercrops.  Weeds in barley managed by two manual intercultural operations depending upon the severity of weeds.  For control of covered smut certified seeds should be used.",Barley,,,,,142,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Barley should be sown optimally by the first week of November with a seed rate of 80 kg/ha and specific row to row and plant to plant distances. Nutrient management involves incorporating well-rotten FYM into the soil, top dressing with vermicompost, and applying biofertilizers like Azotobactor and Phosphorus Solublizing Bacteria. The crop requires irrigation at critical growth stages, with three irrigations, including pre-sowing irrigations, being sufficient. Weed management involves two manual intercultural operations, and for control of covered smut, certified seeds should be used."
31,35," Optimum sowing time of maize is first week of July. To escape water logging maize should be sown on ridges in ridge & furrow system of sowing. Organically certified seed @ 20 kg/ha should be preferred for sowing by keeping a row to row 60 cm and plant to plant 20 cm distance.  For nutrient management, well rotten FYM @ 8.0 t/ha should be incorporated into the soil at least 20 days before sowing. Vermicompost @ 4.0 t/ ha is to be top dressed before second irrigation. Biofertilizers like *Azotobactor* (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) each of are added @10 kg/ha in soil after final land preparation.  Depending upon the amount and frequency of rains during the growing season 3-4 irrigations are sufficient.       Maize being widely spaced crop, weeds can be managed by 1-2 manual intercultural operations.  As plant protectionmasure,field release of Tricho-cards (Tricogrammachilonis) @ 30 cards/ha 3-4 times would be effective against stem borer.",Maize,,,,,162,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Maize should be sown in the first week of July on ridges to avoid water logging, with a row to row distance of 60 cm and plant to plant distance of 20 cm. Incorporating well-rotten FYM into the soil and using vermicompost for nutrient management is recommended. Biofertilizers like Azotobactor and Phosphorus Solublizing Bacteria should be added to the soil, and 3-4 irrigations may be needed depending on the rainfall. Manual intercultural operations can help manage weeds, and field release of Tricho-cards can be effective against stem borer as a plant protection measure."
32,36," Low input requiring and resistant varieties to insect pest and diseasesshould be preferred for organic cultivation.  Optimum sowing time of potato is up to last week of October. Organically certified tuber @ 30 q/ha should be preferred for sowing by keeping row to row 60 cm and plant to plant 20 cm distance.  For nutrient management, apply well rotten FYM @ 14.0 t/ha in soil at least 20 days before planting. Vermicompost @ 7.0 t/ha is top dressed before second irrigation. Biofertilizers like Azotobactor (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) each of are added @10 kg/ha in soil after final land preparation.  Potato can be successfully raised by applying five irrigations besides pre-sowing irrigation.  Weeds under organic cultivation of potato can be easily managed by two manual weedings.  Grow resistant varieties andtimely sowing to avoid early blightare few effective plant protection measures.",Potato,,,,,149,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Potato cultivation for organic farming requires low input and resistant varieties, with optimum sowing time being up to the last week of October. Nutrient management involves applying well-rotten FYM and vermicompost, along with biofertilizers like Azotobactor and Phosphorus Solublizing Bacteria. Successful potato cultivation involves five irrigations and two manual weedings to manage weeds. Additionally, growing resistant varieties and timely sowing can help avoid early blight as effective plant protection measures."
33,37," Optimum sowing time of okra is second week of March, organically certified seed @ 18 kg/ hashould be preferred for sowing by keeping Row to row 45 cm and plant to plant 30 cm distance.  For nutrient management, well rotten FYM @ 8.0 t/ha should be incorporated into the soil at least 20 days before planting. Vermicompost @ 4.0 t/ ha is to be top dressed before second irrigation. Biofertilizers like *Azotobactor* (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) each of are added @10 kg/ha in soil after final land preparation.  During the whole growing season, 10-11 irrigations will be sufficient for raising a successful crop of okra.   Depending upon the severity of weeds, weeds are managed by 2-3 manual weedings.  For plant protection, growing of resistant varieties and spraying of neem based products can be effective.",Okra,,,,,142,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Okra should be sown in the second week of March using organically certified seeds, with a recommended distance between rows and plants. Nutrient management involves incorporating well-rotten FYM into the soil before planting and top dressing with vermicompost. Additionally, biofertilizers like Azotobactor and Phosphorus Solublizing Bacteria can be added to the soil. 10-11 irrigations are recommended during the growing season, and 2-3 manual weedings may be necessary depending on weed severity. Plant protection measures include growing resistant varieties and using neem-based products for spraying."
34,32,"In the backdrop of various reported benefits, there is a greater need to undertake basic and applied research on organic farming. The inputs from agronomists, soil scientists, microbiologists, plant pathologists, entomologists and environmentalists would be highly critical.  Some identified research thrusts are as follows-  Developing innovative crop management practices and quantify detailed nutrient budgets and soil quality improvement indicators (carbon sequestration, dehydrogenase activity, microbial biomass C and N) in major organic-based cropping systems.  Understanding nutrient release pattern of different organic sources alone and in combination and developing relationship between the crop nutrient demand and supply dynamics.  Screening of crop varieties suitable for growing under organic management.  Development and assessment of bio-agents and bio-pesticide for effective control of inset, pest and diseases of organic-based cropping systems.  Working out the quality, nature and extent of locally available organic manurial resources and the extent that they could replace the chemical fertilizers.  Evaluation of the sustained returns on long term basis through combinations of organic and inorganic sources in different soil types, crops and cropping systems.  Developing simple and reliable techniques to measure and monitor the dynamic interrelationship amongst nutrient management, systems, production and soil water.",Future Research Thrust,,,,,199,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Future research on organic farming should focus on developing innovative crop management practices, understanding nutrient release patterns, screening suitable crop varieties, and assessing bio-agents for pest control. It is important to quantify nutrient budgets and soil quality improvement indicators in major organic-based cropping systems, as well as to evaluate the sustained returns of organic and inorganic sources in different soil types and cropping systems. Additionally, research should aim to identify locally available organic manurial resources and their potential to replace chemical fertilizers, and to develop techniques to measure the dynamic interrelationship among nutrient management, production, and soil water. Inputs from various experts such as agronomists, soil scientists, microbiologists, and environmentalists will be critical for this research."
35,32," The critical values of soil organic matter that can support the sustainable crop production under organic management have to be worked out.  Complementary cropping systems including intercropping deserve to be perfected under integrated organic farming systems. Mustard can be sown optimally up to second week of October. Optimum seed rate for sowing mustard whould be 4 kg/ha. Organically certified seed should be preferred for sowing on ridges made 45 cm apart keeping plant to plant spacing of 10 cm.  For nutrient management apply well rotten FYM @ 6.0 t/ha in soil at least 20 days before sowing. Vermicompost @ 2.0 t/ ha is to be top dressed before second irrigation. Biofertilizers like Azotobactor (nitrogen fixer) and Phosphorus Solublizing Bacteria (PSB) each of are added @10 kg/ha in soil after final land preparation.  Including pre-sowing irrigation, three irrigations are sufficient for raising mustard.  Mustard is a smothering crop for weeds. However, early flush of weeds can be easily managed by one manual weeding.  As plant protection measures, early/timely sowing of mustard to avoid white rust and sprayingneem based insecticides for mustard aphid are quite effective.",Future Research Thrust,,,,,191,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Future research in organic farming should focus on determining the critical levels of soil organic matter needed for sustainable crop production and perfecting complementary cropping systems like intercropping. Additionally, research should explore optimal sowing times and seed rates for mustard, as well as nutrient management techniques such as the application of organic fertilizers and biofertilizers. Furthermore, future studies could investigate the irrigation requirements and weed management strategies for mustard cultivation. Finally, research should also explore effective plant protection measures such as timely sowing to avoid white rust and the use of neem-based insecticides for controlling mustard aphids."
36,41,"The adverse effects of overuse of Green Revolution Technologies have appeared in the form of natural resource degradation which resulted in posing threat to agricultural sustainability and environmental sustainability. Hence, the environmentalists are resorting to promotion of organic farming and present it as a panacea to all the ills of modern farming. Besides, the continuously increasing demand for organic foods has to be met by growing crops under organic farming. Organic agriculture has made credible impact during the past one decade and growing exponentially in India and world over. Among other areas, the Upper Gangetic Plains of India having a fertile soils and irrigation facilities have lot of potential for promotion of organic farming. Keeping the potentials in mind, farmers have started practicing organic farming but at the same time they are facing several constraints. Moreover, under the back drop of the parallel growth of organic farming in the country, there is a need for institutional strengthening to carryout research, education and extension for promoting organic farming in the region. As organic farming is a dynamic practice, research should continuously focus on emerging issues of organic cultivation and bring in improvement in package of practices for important crops.",Conclusion,,,,,198,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The adverse effects of overuse of Green Revolution Technologies have led to natural resource degradation, posing a threat to agricultural and environmental sustainability. Environmentalists are promoting organic farming as a solution to modern farming issues, as the demand for organic foods continues to rise. Organic agriculture has seen significant growth in India and globally, particularly in fertile regions like the Upper Gangetic Plains. However, farmers practicing organic farming face various constraints, highlighting the need for institutional strengthening to support research, education, and extension efforts in the field. Continuous research is necessary to address emerging issues and improve cultivation practices for important crops in organic farming."
