chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
269,"4 (9) Agricultural Machinery / Equipment No. 665 293.629 Lakh Agricultural Machinery Targeting on the basis of capacity and separate grants for SC / ST small and marginal / women farmers have been provided in the scheme. The details of agricultural machinery to be provided under the scheme are as follows: - (0) Manual Sprayer No. 80 and Rs. Accordingly, for Scheduled / Tribal / Small and Marginal / Women farmers, each sprayer will cost Rs. 750 or 50% of the price and for other farmers, per sprayer is Rs. 600 or 40% of the value, whichever is less, will be admissible as grant. (8) Drum Seeder No. 34 ₹4.44 lakh Drum seeder has been provided for the purpose of direct sowing in more area in less time. For Scheduled / Tribal / Small and Marginal / Women farmers, per drum seeder is Rs. 4000 or 50% of the value and for other farmers Rs. 3000 or 40% of the value, whichever is less, will be admissible as grant. ( #) Power Operated Sprayers No. 45.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","4(9) कृषि यंत्र / उपकरण सं0 665 ₹ 293.629 लाख कृषि यंत्रों का क्षमता के आधार पर लक्ष्य निर्धारण एवं अनुसूचित जाति/अनुसूचित जनजाति लघु एवं सीमान्त/महिला कृषकों हेतु अलग-अलग अनुदान की व्यवस्था योजना में की गयी है। योजनान्तर्गत देय कृषि यंत्रों काविवरण निम्नवत् है:- (0) मैनुअल स्प्रेयर सं0 80 र₹ 0.55 लाख फसल सुरक्षा की दृष्टि से मैनुअल स्प्रेयर का प्रावधान किया गया है। तदनुसार अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति स्प्रेयर रू.750 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु प्रति स्प्रेयर रू.600 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । (8) ड्रम सीडर सं0 34 ₹ 4.44 लाख कम समय में अधिक क्षेत्र में सीधी बुआई करने के उद्देश्य से ड्रम सीडर का प्रावधान किया गया है। अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति ड्रम सीडर रू.4000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.3000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा। (॥#) पावर ऑपरेटेड स्प्रेयर सं0 45 ₹ 3.49 लाख फसल सुरक्षा की दृष्टि से पावर स्प्रेयर का प्रावधान किया गया है, जिन पर निम्नवत् अनुदान अनुमन्य है :- 42-46 लीटर क्षमता वाला- अनुसूचित /जनजाति/लघु एवं सीमान्त »/महिला कृषकों हेतु प्रति पावर स्प्रेयर रू.3800 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.3000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । 46 लीटर से अधिक क्षमता वाला- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति पावर स्प्रेयर रू.40000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.8000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । (५) सीडड्रिल सं0 27 ₹ 5.46 लाख कम समय में अधिक क्षेत्र में बुआई की दृष्टि से सीडड्रिल वितरण का प्रावधान किया गया है। 35 बी.एच.पी.",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",176,input/md/hindi\SAP2023_24.pdf,para,,
269,"39 lakhs Power sprayers have been provided for crop protection purposes, on which the following grants are admissible: - 42-46 Litre Capacity - For Scheduled / Tribal / Small & Marginal ""/ Women Farmers: Rs. 3800 or 50% of the value and for other farmers Rs. 3000 or 40% of the value, whichever is less, will be admissible as grant. Above 46 Litre Capacity - For Scheduled / Tribal / Small & Marginal / Women Farmers: Rs. 40000 or 50% of the value and for other farmers Rs. A grant of ₹8,000 or 40% of the value, whichever is less, will be admissible. (5) Seeddrill No. 27 ₹5.46 lakh Provision has been made for seeddrill distribution with a view to sowing more area in less time. 35 bhp.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","4(9) कृषि यंत्र / उपकरण सं0 665 ₹ 293.629 लाख कृषि यंत्रों का क्षमता के आधार पर लक्ष्य निर्धारण एवं अनुसूचित जाति/अनुसूचित जनजाति लघु एवं सीमान्त/महिला कृषकों हेतु अलग-अलग अनुदान की व्यवस्था योजना में की गयी है। योजनान्तर्गत देय कृषि यंत्रों काविवरण निम्नवत् है:- (0) मैनुअल स्प्रेयर सं0 80 र₹ 0.55 लाख फसल सुरक्षा की दृष्टि से मैनुअल स्प्रेयर का प्रावधान किया गया है। तदनुसार अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति स्प्रेयर रू.750 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु प्रति स्प्रेयर रू.600 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । (8) ड्रम सीडर सं0 34 ₹ 4.44 लाख कम समय में अधिक क्षेत्र में सीधी बुआई करने के उद्देश्य से ड्रम सीडर का प्रावधान किया गया है। अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति ड्रम सीडर रू.4000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.3000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा। (॥#) पावर ऑपरेटेड स्प्रेयर सं0 45 ₹ 3.49 लाख फसल सुरक्षा की दृष्टि से पावर स्प्रेयर का प्रावधान किया गया है, जिन पर निम्नवत् अनुदान अनुमन्य है :- 42-46 लीटर क्षमता वाला- अनुसूचित /जनजाति/लघु एवं सीमान्त »/महिला कृषकों हेतु प्रति पावर स्प्रेयर रू.3800 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.3000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । 46 लीटर से अधिक क्षमता वाला- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति पावर स्प्रेयर रू.40000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.8000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । (५) सीडड्रिल सं0 27 ₹ 5.46 लाख कम समय में अधिक क्षेत्र में बुआई की दृष्टि से सीडड्रिल वितरण का प्रावधान किया गया है। 35 बी.एच.पी.",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",128,input/md/hindi\SAP2023_24.pdf,para,,
175,"Above-9Tynes and above (Tractor Driven) - For Scheduled / Tribal / Small and Marginal / Women Farmers: Rs. 20000 or 50% of the value and for other farmers Rs. . "" A grant of ₹6,000 or 40% of the value, whichever is less, will be admissible. (iii) Zerotil Multicrop Planter No.5 ₹3.6 lakh A provision has been made for zerotil multicrop planter with the objective of reducing the time taken for field preparation and covering more area in less time. Above 35 bhp - 9 tins and above (Tractor driven) per machine to SC / ST / Small and Marginal / Women farmers @ Rs. 75000 or 50% of the value and for other farmers Rs. A grant of ₹60000 / - or 40% of the value, whichever is less, will be admissible.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","से अधिक-9 टाइन्स एवं इससे अधिक (ट्रैक्टर चालित)- अनुसूचित /जनजाति / लघु एवं सीमान्त/महिला कृषकों हेतु प्रति सीडड्रिल रू.20000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.॥6000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । (/)  जीरोटिल मल्टीक्रॉप प्लान्टर सं0 5 ₹ 3.60 लाख खेत की तैयारी में समय कम करने तथा कम समय में अधिक क्षेत्र आच्छादित करने के उद्देश्य से जीरोटिल मल्टीक्रॉप प्लान्टर का प्रावधान किया गया है। 35 बी.एच.पी. से अधिक- 9 टाइन्स एवं इससे अधिक (ट्रैक्टर चालित) प्रति यंत्र पर अनुसूचित /जनजाति/लघु एवं सीमान्त /महिला कृषकों को रू.75000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.60000,/यंत्र अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा ।",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",122,input/md/hindi\SAP2023_24.pdf,para,,
176,"(Sh) Power weeder No. 5 ₹4.7 lakh The provision of power weeder has been made for the purpose of weeding more area in less time in the crop sown / transplanted in the line. More than 02 BHP Engine Powered - For Scheduled / Tribal / Small & Marginal / Women Farmers Rs. 35,000 or 50% of the value and for other farmers Rs. A grant of ₹30,000 or 40% of the value, whichever is less, will be admissible. (iii) With a view to expeditiously prepare the Rotavator No. 393 484.084 lakh, it is provided for special emphasis on Rotavator distribution on which the following grants are admissible: - 35 BHP.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","(शं) पावर वीडर सं0 5 ₹ 4.70 लाख लाईन में बुआई /रोपाई की गयी फसल में कम समय में अधिक क्षेत्रफल की निराई-गुड़ाई के उद्देश्य से पावर वीडर का प्रावधान किया गया है। 02 बी.एच.पी. से अधिक इंजिन चालित- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति पावर वीडर पर रू.35000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.30000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा। (शां) रोटावेटर सं0 393 ₹ 484.084 लाख शीघ्रता सेखेत की तैयारी करने की दृष्टि से रोटावेटर वितरण पर विशेष बल दिये जाने हेतु इसका प्रावधान किया गया है, जिन पर निम्नवत् अनुदान अनुमन्य है :- 35 बी.एच.पी.",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",109,input/md/hindi\SAP2023_24.pdf,para,,
177,"Above 7 feet (Tractor driven) - For Scheduled / Tribal / Small & Marginal / Women farmers, Rs. 47600 or 50% of the value and for other farmers Rs. A grant of ₹38,400 or 40% of the value, whichever is less, will be admissible. 35 bhp.Above - 8ft (Tractor driven) - For Scheduled / Tribal ""/ Small & Marginal / Women Farmers: Rs. 50400 or 50% of the value and for other farmers Rs. A grant of ₹40,300 or 40% of the value, whichever is less, will be admissible. (s) Paddy Thresher No. 26 25.00 Lakhs Provision is made for distribution of Paddy Thresher for the purpose of harvesting paddy in less time. 35 bhp.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","सेअधिक-7 फीट (टैक्टर चालित)- अनुसूचित/जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति रोटावेटर रू.47600 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.38400 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा। 35 बी.एच.पी.",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",97,input/md/hindi\SAP2023_24.pdf,para,,
178,"More than Tractor Driven - For Scheduled / Tribal / Small & Marginal / Women Farmers: Rs. . "" 00000 or 50% of the value and for other farmers Rs. A grant of ₹80000 or 40% of the value, whichever is less, will be admissible. (5) Multicrop thresher No. 26 25.00 lakh is the provision of multicrop thresher for the purpose of threshing paddy and other crops in a short time. 35 bhp.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","से अधिक ट्रैक्टर चालित- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति पैडी श्रेसर रू.॥00000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.80000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा। (5) मल्टीक्रॉप श्रेसर सं0 26 ₹ 25.00 लाख कम समय में धान एवं अन्य फसलों की मड़ाई करने के उद्देश्य से मल्टीक्रॉप थश्रेसर का प्राविधान है। 35 बी.एच.पी.",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",64,input/md/hindi\SAP2023_24.pdf,para,,
179,"More than Tractor Driven - For Scheduled / Tribal / Small & Marginal / Women Farmers: Rs. 00000 or 50% of the value and for other farmers Rs. A grant of ₹80000 or 40% of the value, whichever is less, will be admissible. Laser land leveller has been provided for the purpose of levelling the land properly. 35 bhp.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","से अधिक ट्रैक्टर चालित- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति मल्टीक्रॉप श्रेसर रू.00000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.80000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा। भूमि को सही ढंग से समतल करने के उद्देश्य से लेजर लैण्ड लेवलर का प्रावधान किया गया है। 35 बी.एच.पी.",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",56,input/md/hindi\SAP2023_24.pdf,para,,
180,"More than Tractor Driven - For Scheduled / Tribal / Small & Marginal / Women Farmers, Per Laser Land Leveler Rs. 200000 or 50% of the value and for other farmers Rs. 460000 or 40% of the value, whichever is less, will be admissible as grant.Power tillers No. 40. 8.5 lakhs Power tillers have been provided for ploughing more area in less time. For 8 BHP and above - Scheduled / Tribal ""/ Small and Marginal / Women farmers, per power tiller is Rs. 85000 or 50% of the value, whichever is less, will be admissible as grant.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","से अधिक ट्रैक्टर चालित- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति लेजर लैण्ड लेवलर रू.200000 अथवा मूल्य का 50 प्रतिशत तथा अन्य कृषकों हेतु रू.460000 अथवा मूल्य का 40 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा ।",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",89,input/md/hindi\SAP2023_24.pdf,para,,
181,"(iii) Reaper cum Binder No. 5 and 42.50 lakh Power tillers have been provided for ploughing more area in less time. 4 wheeler - For Scheduled / Tribal / Small & Marginal / Women farmers: Rs. A grant of 250000 or 50% of the value, whichever is less, will be admissible.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4. Flexi Component","(.ां) रीपर कम बाइन्डर सं0 5 र 42.50 लाख कम समय में अधिक क्षेत्रफल की जुताई हेतु पावर टिलर का प्रावधान किया गया है। 4 पहिया वाला- अनुसूचित /जनजाति/लघु एवं सीमान्त/महिला कृषकों हेतु प्रति रू. 250000 अथवा मूल्य का 50 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा ।",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4. फ्लेक्सी कम्पोनेन्ट",49,input/md/hindi\SAP2023_24.pdf,para,,
182,"Pumpsets No. 440 44.00 lakh Pumpsets have been provided for the purpose of increasing irrigation capacity and timely irrigation as per requirement. A pumpset per farmer costs Rs. 0000 or 50% of the value whichever is less, the grant will be admissible.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4 (0). Water Utility / Irrigation Equipment","(). पम्पसेट सं0 440 ₹ 44.00 लाख सिंचन क्षमता में वृद्धि तथा आवश्यकतानुसार समय पर सिंचाई किये जाने के उद्देश्य से पम्पसेट का प्रावधान किया गया है। प्रति किसान प्रति पम्पसेट रू.0000 अथवा मूल्य का 50 प्रतिशत जो भी कम हो, अनुदान अनुमन्य होगा",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4(0). जल उपयोग/सिंचाई उपकरण",44,input/md/hindi\SAP2023_24.pdf,para,,
280,"(0) Pipes to carry water from source to field The scheme provides for pipes to carry water from source to field. On the basis of feasibility, the Government of India has sanctioned grant on three types of pipes as follows: - HDPE Pipe Me 48646 र॑9.308 Lakh PVC Pipe Me 42500 and 4.375 Lakh Laminated Vravan Lay-flat Tubes (Wrapped Pipe) Me 62500 42.50 Lakh. 50 per meter of HDPE pipe, Rs. 35 per meter for PVC pipe and Rs. 20 per meter for HDPE laminated woven lay-flat tubes, or 50% of the price, whichever is lower (maximum limit Rs. 45000 per farmer), subsidy will be admissible. Different targets for the three types of pipes have been allocated to the districts and fulfilment is to be ensured on the basis of the targets provided. The farmer can purchase any machine / pipe from any source provided the machine / pipe is ISI / BIS marked or certified from a State Agricultural University or National Farm Machinery Training and Testing Institute, Budhni Bhopal (MP) or any other authorized testing center.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4 (0). Water Utility / Irrigation Equipment","(0) स्रोत से खेत तक पानी ले जाने हेतु पाइप मी0 93646 ₹ 26.483 लाख स्रोत सेखेत तक पानी ले जाने हेतु योजना में पाइप का प्रावधान किया गया है। व्यवहारिकता के आधार पर भारत सरकार द्वारा तीन प्रकार के पाईप्स पर अनुदान निम्नवत अनुमन्य किया गया है :- एच0डी0पी0ई0 पाईप मी0 48646 र॑9.308 लाख पी0वी0सी0 पाईप मी0 42500 र₹ 4.375 लाख लेमिनेटेड वृवन ले-फ्लैट ट्यूब्स (लपेटा पाइप) मी0 62500 ₹ 42.50 लाख उक्त पाइप्स पर रू.50 प्रति मीटर एच0डी0पी0ई0 पाइप हेतु, रू.35 प्रति मीटर पी0वी0सी0 पाइप हेतु तथा रू.20 प्रति मीटर एच0डी0पी0ई0 लैमिनेटेड वूवन ले-फ्लैट ट्यूब्स (लपेटा पाइप) हेतु, अथवा मूल्य का 50 प्रतिशत, जो भी कम हो (अधिकतम सीमा रू.45000 प्रति कृषक होगी), अनुदान अनुमन्य होगा। तीनों प्रकार के पाइप्स केअलग-अलग लक्ष्य जनपदों हेतु आवंटित किये गए हैं तथा प्रदत्त लक्ष्यों केआधार परही पूर्ति सुनिश्चित की जानी है। कृषक किसी भी स्रोत से कोई भी यंत्र/पाइप क्रय कर सकता है, बशर्ते यंत्र /पाइप आई0एस0आई0 /बी0आई0एस0 मार्का अथवा किसी राज्य कृषि विश्वविद्यालय अथवा कन्द्रीय फार्म मशीनरी प्रशिक्षण एवं परीक्षण संस्थान, बुधनी भोपाल (म0प्र0) अथवा अन्य किसी अधिकृत परीक्षण कन्द्र से प्रमाणित हो | 4(८०). फसल पद्धति आधारित कृषक प्रशिक्षण सं0 23 ₹ 3.22 लाख कृषकों को तकनीकी ज्ञान प्रदान किये जाने के उद्देश्य सेफसल पद्धति आधारित कृषक प्रशिक्षण का प्रावधान किया गया है। यह प्रशिक्षण सभी प्रकार के प्रदर्शनों परआयोजित कराये जाने हैं। एक फसली मौसम में दो सत्र होंगे जिसमें प्रथम सत्र खरीफके प्रारम्भ में, द्वितीय सत्र खरीफ फसलों की परिपक्वता/कटाई अवस्था में किया जायेगा। तदनुसार तृतीय सत्र रबी के प्रारम्भ में तथा चतुर्थ सत्र रबी फसलों की परिपक्वता अवस्था में किया जायेगा। प्रत्येक प्रशिक्षण में 30 किसान प्रतिभाग करेंगे। यही किसान चारो सत्रों में प्रशिक्षण में भाग लेंगे। प्रति प्रशिक्षण धनराशि रू.44000 /- (रू.3500 प्रति सत्र) निर्धारित है। प्रशिक्षण का मदवार विवरण निम्नवत् हैः- मद दर (रू.) धनराशि (रू.)",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4(0). जल उपयोग/सिंचाई उपकरण",178,input/md/hindi\SAP2023_24.pdf,para,,
280,"Crop Method Based Farmer Training No.23 Provision has been made for Cefsal method based farmer training to impart technical knowledge to 3.22 lakh farmers. The training is to be conducted on all types of performances. There will be two sessions in a cropping season with the first session at the beginning of Kharif, the second session at the maturity / harvesting stage of Kharif crops. Accordingly, the third session will be held at the beginning of Rabi and the fourth session at the maturity of Rabi crops. Each training will be attended by 30 farmers. The same farmers will attend the training in four sessions. The training fee is Rs. 44000 / - (Rs. 3500 per session) is prescribed. The item-wise details of the training are as follows: - Item Rate (Rs. ) Amount (Rs. )","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4 (0). Water Utility / Irrigation Equipment","(0) स्रोत से खेत तक पानी ले जाने हेतु पाइप मी0 93646 ₹ 26.483 लाख स्रोत सेखेत तक पानी ले जाने हेतु योजना में पाइप का प्रावधान किया गया है। व्यवहारिकता के आधार पर भारत सरकार द्वारा तीन प्रकार के पाईप्स पर अनुदान निम्नवत अनुमन्य किया गया है :- एच0डी0पी0ई0 पाईप मी0 48646 र॑9.308 लाख पी0वी0सी0 पाईप मी0 42500 र₹ 4.375 लाख लेमिनेटेड वृवन ले-फ्लैट ट्यूब्स (लपेटा पाइप) मी0 62500 ₹ 42.50 लाख उक्त पाइप्स पर रू.50 प्रति मीटर एच0डी0पी0ई0 पाइप हेतु, रू.35 प्रति मीटर पी0वी0सी0 पाइप हेतु तथा रू.20 प्रति मीटर एच0डी0पी0ई0 लैमिनेटेड वूवन ले-फ्लैट ट्यूब्स (लपेटा पाइप) हेतु, अथवा मूल्य का 50 प्रतिशत, जो भी कम हो (अधिकतम सीमा रू.45000 प्रति कृषक होगी), अनुदान अनुमन्य होगा। तीनों प्रकार के पाइप्स केअलग-अलग लक्ष्य जनपदों हेतु आवंटित किये गए हैं तथा प्रदत्त लक्ष्यों केआधार परही पूर्ति सुनिश्चित की जानी है। कृषक किसी भी स्रोत से कोई भी यंत्र/पाइप क्रय कर सकता है, बशर्ते यंत्र /पाइप आई0एस0आई0 /बी0आई0एस0 मार्का अथवा किसी राज्य कृषि विश्वविद्यालय अथवा कन्द्रीय फार्म मशीनरी प्रशिक्षण एवं परीक्षण संस्थान, बुधनी भोपाल (म0प्र0) अथवा अन्य किसी अधिकृत परीक्षण कन्द्र से प्रमाणित हो | 4(८०). फसल पद्धति आधारित कृषक प्रशिक्षण सं0 23 ₹ 3.22 लाख कृषकों को तकनीकी ज्ञान प्रदान किये जाने के उद्देश्य सेफसल पद्धति आधारित कृषक प्रशिक्षण का प्रावधान किया गया है। यह प्रशिक्षण सभी प्रकार के प्रदर्शनों परआयोजित कराये जाने हैं। एक फसली मौसम में दो सत्र होंगे जिसमें प्रथम सत्र खरीफके प्रारम्भ में, द्वितीय सत्र खरीफ फसलों की परिपक्वता/कटाई अवस्था में किया जायेगा। तदनुसार तृतीय सत्र रबी के प्रारम्भ में तथा चतुर्थ सत्र रबी फसलों की परिपक्वता अवस्था में किया जायेगा। प्रत्येक प्रशिक्षण में 30 किसान प्रतिभाग करेंगे। यही किसान चारो सत्रों में प्रशिक्षण में भाग लेंगे। प्रति प्रशिक्षण धनराशि रू.44000 /- (रू.3500 प्रति सत्र) निर्धारित है। प्रशिक्षण का मदवार विवरण निम्नवत् हैः- मद दर (रू.) धनराशि (रू.)",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4(0). जल उपयोग/सिंचाई उपकरण",136,input/md/hindi\SAP2023_24.pdf,para,,
185,Breakfast for trainees and support staff is Rs. 50 per person per session 7000 9 7 Keep alkivokeliye....* Training materials to be distributed in farmer training should be distributed only after getting approval from the Mission Director. 4 (0) LOCAL INITIATIVE Priority should be given to FPOs and SHGs in local initiatives.,"State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4 (0). Water Utility / Irrigation Equipment",चहसतहेत प्रशिक्षाथी एवं सपोर्ट स्टाफ के लिये जलपान रू.50 प्रति व्यक्ति प्रति सत्र 7000 9 ७ रख कअल्किवोकेलिय ....,,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4(0). जल उपयोग/सिंचाई उपकरण",58,input/md/hindi\SAP2023_24.pdf,para,,
283,"(7) In order to provide for the safe storage of Small Warehouse No. 26 and 1 lakh grains, the scheme provides for the construction of Seed Warehouse. Its size will be 56.25 square meters. The cost of building a godown is around Rs. 6. 68 lakhs. A warehouse costs Rs. 334 lakhs or 50% of the value, whichever is less, will be admissible as grant. (0) Construction of Community Shredding Floor No.6 40.20 Lakh Community Shredding Floor construction has been provided for the purpose of harvesting paddy. The shredding floor will be 20m 40m rectangular or 8m semi-diameter circular and 4ft above the ground level. A shredding floor costs Rs. will be 4,70,000. In this shredding floor, 100% subsidy will be allowed to the group of 40-20 farmers. ( #) TARPAL DISTRIBUTION Two types of (big and small) TARPAL distribution have been introduced among the farmers with the objective of saving the paddy crop from accidental calamities like sudden rain / hailstorm etc. The tarpaulin should be BIS Mark (88 7903: 2044). A maximum of two tarpaulins can be given to a farmer.","State Action Plan Year 2023-24 National Food Security Mission Scheme, Uttar Pradesh, 4 (0). Water Utility / Irrigation Equipment","(7) छोटा गोदाम सं0 26 र 86.84 लाख अनाज के सुरक्षित भण्डारण की व्यवस्था के लिये योजना में बीज गोदाम निर्माण का प्राविधान किया गया है। इसका आकार 56.25 वर्ग मीटर होगा। एक गोदाम निर्माण की लागत लगभग रू.6.68 लाख है। प्रति गोदाम रू. 334 लाख अथवा मूल्य का 50 प्रतिशत, जो भी कम हो, अनुदान अनुमन्य होगा । (0) सामुदायिक श्रेसिंग फ्लोर का निर्माण सं0 6 ₹ 40.20 लाख धान की मड़ाई के उद्देश्य से सामुदायिक श्रेसिंग फ्लोर निर्माण का प्राविधान किया गया है। श्रेसिंग फ्लोर 20मी0 » 40मी0० आयताकार अथवा 8मी0 अर्द्ध व्यास का गोलाकार एवं जमीन की सतह से 4 फीट ऊपर होगा। एक श्रेसिंग फ्लोर की लागत रू.4,70,000 होगी। इस श्रेसिंग फ्लोर में 40-20 कृषकों के समूह को शत-प्रतिशत अनुदान अनुमन्य होगा । (॥#) तिरपाल का वितरण आकस्मिक आपदा जैसे अचानक वर्षा /ओलावृष्टि आदि से धान अनाज को बचाने के उद्देश्य से कृषकों में दो प्रकार के (बड़ा एवं छोटा) तिरपाल वितरण का प्राविधान किया गया है। तिरपाल बी0आई0एस0 मार्का (88 7903 : 2044) होना चाहिये। एक कृषक को अधिकतम दो तिरपाल ही दिये जा सकते हैं। (अ) बड़ा तिरपाल (7 मी0 ५ 7 मी0) सं0 4600 ₹ 24.20 लाख प्रति कृषक प्रति तिरपाल रू.4325 अथवा मूल्य का 50 प्रतिशत, जो भी कम",,,"राज्य कार्ययोजना वर्ष 2023-24 राष्ट्रीय खाद्य सुरक्षा मिशन योजना, उत्तर प्रदेश,4(0). जल उपयोग/सिंचाई उपकरण",183,input/md/hindi\SAP2023_24.pdf,para,,
