chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
181,[Of rice | Rice | From diseases]of riceof riceof riceof riceof riceof riceof riceof riceof riceof riceof riceof riceof riceof riceof riceof rice,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",[धान का| चावल | चावल | रोगों से,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
182,of No.of type.of type.of type.of type.of type.of type.of type.of type.of type.of type.of type.of type.of type.,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",सं का की,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",42,input/md/hindi\ManjushaBookPart_I.pdf,para,,
183,ofInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | Feature,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",की,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
184,Date period. Per he. Type |निकासी percent for low-lying and waterlogged areas and flood-prone areasSome:Some:Some:Some:Some:Some:Some:Some:Some:Some:Some:,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",दिनांक अवधि | प्रति हे. प्रकार |निकासी प्रतिशत निचले एवं जल भराव वाले क्षेत्र एवं बाढ़ग्रस्त क्षेत्र क लिए,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
185,4. [Gold MTU 9.4.85 465 65-70 | Smaller| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",4. [स्वर्णा एम.टी.यू 9.4.85 465 65-70 | छोटा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
186,75 Dwarf 7029 (shallow slush) 2.|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR|एन .DR,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",75 बौनी 7029 (उथला पतला जलभराव) 2.,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
187,445 40-45. long 65 30 cm.For diluted deep water 3.For diluted deep water 3.For diluted deep water 3.For diluted deep water 3.For diluted deep water 3.For diluted deep water 3.For diluted deep water 3.,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",445 40-45 | लम्बा 65 30 सेमी.,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",42,input/md/hindi\ManjushaBookPart_I.pdf,para,,
188,|जल wave,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",|जल लहरी,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",2,input/md/hindi\ManjushaBookPart_I.pdf,table,,
189,445 40-50 | Long| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal| Goal,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",445 40-50 | लम्बा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
190,65 White 4.|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न|जलमग्न,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",65 सफेद 4.,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
191,49.42.78 | 450-200 | 35-40| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick| Small | Thick,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",49.42.78 | 450-200 | 35-40,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
192,67 Deep Water Thick| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",67 गहरे जल मोटा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
193,Filling area (20 cm). more than 5).|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर|मधुकर,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",भराव वाले क्षेत्र (20 सेमी. से अधिक) 5.,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
194,445-450. 30-40 | Small | Small 65 Occasional Thick| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White| White,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",445--450 |30-40 | छोटा | छोटा 65 सामयिक मोटा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
195,Water Fund for Flooded Area 2.9.94 470-200 | 35-40 | Medium | Medium| 65-70 | Divergent diseases | Plant coffee| 65-70 | Divergent diseases | Plant coffee| 65-70 | Divergent diseases | Plant coffee| 65-70 | Divergent diseases | Plant coffee| 65-70 | Divergent diseases | Plant coffee| 65-70 | Divergent diseases | Plant coffee,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",बाढ़ वाले क्षेत्र हेतु जल निधि 2.9.94 470-200 | 35-40 | मध्यम | मध्यम,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",44,input/md/hindi\ManjushaBookPart_I.pdf,para,,
196,The lotus grows flat with a slight 7.|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya|जल Priya,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",हल्का सा साथ कमल चपटा की तरह बढ़ता है 7.,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
197,4.5.95 450-460 | 30-35 | Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",4.5.95 450-460 | 30-35 | लम्बा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
198,Semi-dark curvy with 75 diseases. White partial and| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling| Water filling,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",75 रोगों से अर्द्ध गहरा सुडौल | सफेद आंशिक एवं,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
199,Fully insulated (50-400) cm. Suitable up to NDGR 4.2.43 450-455 | 35-40 | Medium | Red | 67-68Thick [Drug | / |] [| Flood Barrier 9.9.97 445-455 | 35-40 | Medium | White 75 Neck BlastThick [Drug | / |] [| Flood Barrier 9.9.97 445-455 | 35-40 | Medium | White 75 Neck Blast,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",पूर्ण रूप से (50--400) अवरोधी सेमी. तक उपयुक्त एन.डी.जी.आर. 4.2.43 450-455 | 35-40 | मध्यम | लाल | 67-68,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",59,input/md/hindi\ManjushaBookPart_I.pdf,para,,
200,| Flooding,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",| जलप्लावन,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",1,input/md/hindi\ManjushaBookPart_I.pdf,table,,
201,Curly brown partially resistant to tolerable spot disease 40. [gold sub- 27.8.99]| 445-450 | 35-40 | Short | Clear| 445-450 | 35-40 | Short | Clear| 445-450 | 35-40 | Short | Clear| 445-450 | 35-40 | Short | Clear| 445-450 | 35-40 | Short | Clear| 445-450 | 35-40 | Short | Clear| 445-450 | 35-40 | Short | Clear,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",सुडौल ब्राउन सहनशील स्पाट रोग के प्रति आंशिक रूप से अवरोधी 40. [स्वर्णा सब- 27.8.99,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",43,input/md/hindi\ManjushaBookPart_I.pdf,para,,
202,75 Thin 4. Narendra Narayani 2009 435-440 | 45-50 | LongIn food.In food.In food.In food.In food.In food.In food.In food.In food.In food.In food.In food.In food.In food.In food.,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",75 पतला 4. नरेन्द्र नारायणी 2009 435-440 | 45-50 | लम्बा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
203,Bacteria 7-40 days 47-48 / 200 thick| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet| Sweet,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",7। जीवाणु 7-40 दिन 47-48 / 200 मोटा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
204,"Scorched, leaf |बाढ़ inhibitor 8 SO scorched and | and dry 4/20 stem borer inhibitor 20.4.2009Department of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","झुलसा, पत्ती |बाढ़ अवरोधी 8 एस.ओ. झुलसा एवं | एवं सूखा 4/20/ स्टेम बोरर अवरोधी 20.4.2009",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
205,"No. Date of Notification of Varieties |पकने of |उपज | Paddy | Rice | Rice | Diseases | RiceDepartment of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.Department of Agriculture, Uttar Pradesh.","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",क्र. प्रजाति अधिसूचना |पकने की |उपज | धान | चावल | चावल | रोगोंसे | चावल की सं का दिनांक,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
206,Period | Kuntal | of,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",| अवधि | कुन्तल | का,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",3,input/md/hindi\ManjushaBookPart_I.pdf,table,,
207,of theInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | FeatureInhibitivity | Feature,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",का की,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
208,per| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी| Type | Type |निकासी,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",प्रति,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
209,"He. Percentage 42. Narendra Jalapushpa 2009 440-445 | 45-50 | Long | Long| 70. 5 | Stem borer, | 0 - 5 Flood| 70. 5 | Stem borer, | 0 - 5 Flood| 70. 5 | Stem borer, | 0 - 5 Flood| 70. 5 | Stem borer, | 0 - 5 Flood| 70. 5 | Stem borer, | 0 - 5 Flood| 70. 5 | Stem borer, | 0 - 5 Flood","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",हे. प्रतिशत 42. | नरेन्द्र जलपुष्प 2009 440-445 | 45-50 | लम्बा | लम्बा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",44,input/md/hindi\ManjushaBookPart_I.pdf,para,,
210,"47-48 / 20 Thick Thick Leaves Barrier 08 SO Wrap in Food, 4/20 Sweet Leaves 20.4.2009 Jhulsa Barrier 43. Narendra Mayank 2009 440-445 | 48-52 | Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long| Long","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","47-48 / 20 मोटा मोटा पत्ती अवरोधी 08 एस.ओ. खाने में लपेटक, 4/20/ मीठा पत्ती 20.4.2009 झुंलसा अवरोधी 43 | नरेन्द्र मयंक 2009 440-445 | 48-52 | लम्बा",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
211,"72. 2 leaf 40-42 day 47-48 / 20 month naan scorched, flood 08 S.O. Basmati brown spot,| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle| Obstacle","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","72.2 पत्ती 40-42 दिन 47-48 / 20 महीन नान झुलसा, बाढ़ 08 एस.ओ. बासमती भूरा धब्बा,",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
212,Other Notified Species of Sheath 20.4.2009 Scorched and Stem Borer Basmati: Sl. Species Name Name of the Institute Notification No. And the date 4.|बासमती 247|बासमती 247|बासमती 247|बासमती 247|बासमती 247|बासमती 247|बासमती 247,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",4/20/ शीथ 20.4.2009 झुलसा एवं स्टेम बोरर बासमती की अन्य अधिसूचित प्रजातियाँ : क्र. प्रजाति का नाम संस्थान का नाम अधिसूचना संख्या सं. एवं दिनांक 4.,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
213,"Punjab Agricultural University, Ludhiana 4045 - 24.09.4969 364 (E) - 30.06.4973 2.|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370|बासमती 370","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","पंजाब कृषि विश्वविद्यालय, लुधियाना 4045 - 24.09.4969 364 (ई)- 30.06.4973 2.",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
214,"Rice Farm, Kala Shah Kaku 786 - 02.02.4976 (now in Pakistan) 364 (E) - 30.06.4973 Type 3 (Dehraduni Basmati) Rice Research Station, Nagina, UP 43 - 49.42.4978 Punjab Basmati 4 (Bauni Basmati)|पंजाब Agricultural University, Ludhiana|पंजाब Agricultural University, Ludhiana|पंजाब Agricultural University, Ludhiana","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","राइस फार्म, काला शाह काकू 786 - 02.02.4976 (अब पाकिस्तान में) 364 (ई)- 30.06.4973 टाइप 3 (देहरादूनी बासमती) चावल अनुसंधान केंद्र, नगीना, उ.प्र 43 - 49.42.4978 पंजाब बासमती 4 (बाउनी बासमती)",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",43,input/md/hindi\ManjushaBookPart_I.pdf,para,,
215,"596 (E) - 43.08.4984 Pusa Basmati. Indian Agricultural Research Institute, New Delhi 645 (E) - 06.44.4989 Directorate of Kasturi Rice Research, Rajendra Nagar, 645 (E) - 06.44.4989 Hyderabad, Telangana 7. Haryana Basmati. CCSHAU, Rice Research Station, Kaul 793 (E) - 22.44.4994 District - Kaithal, Haryana","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","596 (ई)- 43.08.4984 पूसा बासमती ॥ भारतीय कृषि अनुसंधान संस्थान, नई दिलली 645 (ई)- 06.44.4989 कस्तूरी चावल अनुसंधान निदेशालय, राजेंद्र नगर, 645 (ई)- 06.44.4989 हैदराबाद, तेलंगाना 7. हरियाणा बासमती ॥ सीसीएसएचएयू, चावल अनुसंधान केंद्र, कौल 793 (ई)- 22.44.4994 जनपद-कैथल, हरियाणा",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
216,Mahi Sugandha | 8.,"Recommended resistant varieties of paddy for the resistant conditions of Table Part-,",| 8. | माही सुगंधा,,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",3,input/md/hindi\ManjushaBookPart_I.pdf,table,,
217,"Rice Research Station, Banswara, Rajasthan 408 (E) - 04.05.4995 Tarauri Basmati (HBC 49, /|सीसीएसएचएयू, Rice Research Station, Kaul|सीसीएसएचएयू, Rice Research Station, Kaul|सीसीएसएचएयू, Rice Research Station, Kaul|सीसीएसएचएयू, Rice Research Station, Kaul|सीसीएसएचएयू, Rice Research Station, Kaul|सीसीएसएचएयू, Rice Research Station, Kaul","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","चावल अनुसंधान केंद्र, बांसवाड़ा, राजस्थान 408 (ई)- 04.05.4995 तराओरी बासमती (एच.बी.सी. 49,/",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",42,input/md/hindi\ManjushaBookPart_I.pdf,para,,
218,"4 (E) - 04.04.996 Karnal Local) District - Kaithal, Haryana Ranbir Basmati Rice Research Station, R. S. Pura, Jammu 4 (E) - 04.04.4996 Basmati 386 Punjab Agricultural University, Ludhiana 647 (E) - 09.09.4997 42. |संशोधित Pusa Basmati. Indian Agricultural Research Institute, New Delhi 4478 (E) - 20.07.2007 (Pusa 4460)","Recommended resistant varieties of paddy for the resistant conditions of Table Part-,","4(ई)- 04.04.996 करनाल लोकल) जनपद-कैथल, हरियाणा रणबीर बासमती चावल अनुसंधान केंद्र, आर. एस पुरा, जम्मू 4 (ई)- 04.04.4996 बासमती 386 पंजाब कृषि विश्वविद्यालय, लुधियाना 647 (ई)- 09.09.4997 42. |संशोधित पूसा बासमती ॥ भारतीय कृषि अनुसंधान संस्थान, नई दिलली 4478 (ई)- 20.07.2007 (पूसा 4460)",,,"विषयसूची भाग-,की उननतशील परिस्थितियों केलिए धान की संस्तुत उननतशील प्रजातियां",43,input/md/hindi\ManjushaBookPart_I.pdf,para,,
219,"No. Name of the Institute Notification No. and dated 43. |पूसा Basmati 4424 after amendmentAgricultural Research Institute, New DelhiAgricultural Research Institute, New DelhiAgricultural Research Institute, New DelhiAgricultural Research Institute, New Delhi","Table of Contents Part-I, Continuous of Krishi Gyan Manjusha + -66666A-I606A 699-66666666 - _ 2",क्र. प्रजाति का नाम संस्थान का नाम अधिसूचना संख्या सं एवं दिनांक 43. |पूसा बासमती 4424 संशोधन के बाद,,,"विषयसूची भाग-,कृषि ज्ञान मंजूषा +-६६६६६ऐ-ऐ६०६क६९९-६६६६६६६६-_2 की उननतशील",43,input/md/hindi\ManjushaBookPart_I.pdf,para,,
220,"4566 (E) - 05.44.2005 2547 (E) - 29.40.2008 44. |वललभ Basmati 22 Sardar Vallabhbhai Patel Agriculture and Technology2487 (E) - 27.08.2009 University, Modipuram, Meerut 45. |पूसा Basmati 6 (Pusa 4404) Indian Agricultural Research Institute, 733 (E) - 04.04.2040 New Delhi Punjab Basmati 2 Punjab Agricultural University, Ludhiana 4708 (E) - 26.07.2042 47. |बासमती CSR 30 Central Soil Salinity Research Institute, 4434 (E) - 25.44.2009 Karnal after revision, Haryana 2426 (E) - 0.09.2042 48. |मालवीय Basmati Dhan 40-9 Banaras Hindu University, Varanasi, UP 2847 (E) - 49.09.2043 (IET 24669) 49. |वललभ Bas","Table of Contents Part-I, Continuous of Krishi Gyan Manjusha + -66666A-I606A 699-66666666 - _ 2",4566 (ई)- 05.44.2005 2547 (ई)- 29.40.2008 44. |वललभ बासमती 22 सरदार वललभ भाई पटेल कृषि एवं प्रौद्योगिकी,,,"विषयसूची भाग-,कृषि ज्ञान मंजूषा +-६६६६६ऐ-ऐ६०६क६९९-६६६६६६६६-_2 की उननतशील",96,input/md/hindi\ManjushaBookPart_I.pdf,para,,
221,| 287 (e) - 49.09.2043,"Table of Contents Part-I, Continuous of Krishi Gyan Manjusha + -66666A-I606A 699-66666666 - _ 2",| 287 (ई)- 49.09.2043,,,"विषयसूची भाग-,कृषि ज्ञान मंजूषा +-६६६६६ऐ-ऐ६०६क६९९-६६६६६६६६-_2 की उननतशील",3,input/md/hindi\ManjushaBookPart_I.pdf,table,,
222,"University, Modipuram, Meerut Pusa Basmati 4509 (IET 24960) |भारतीय Agricultural Research Institute, New Delhi2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -2847 (E) -","Table of Contents Part-I, Continuous of Krishi Gyan Manjusha + -66666A-I606A 699-66666666 - _ 2","विश्वविद्यालय, मोदीपुरम, मेरठ पूसा बासमती 4509 (आईईटी 24960) |भारतीय कृषि अनुसंधान संस्थान, नई दिलली",,,"विषयसूची भाग-,कृषि ज्ञान मंजूषा +-६६६६६ऐ-ऐ६०६क६९९-६६६६६६६६-_2 की उननतशील",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
223,"9.09.2043 Pant Basmati-4 (IET-24665)|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar|जीबीपीयूए & T, Pant Nagar","Table of Contents Part-I, Continuous of Krishi Gyan Manjusha + -66666A-I606A 699-66666666 - _ 2",9.09.2043 पंत बासमती-4 (आईईटी-24665),,,"विषयसूची भाग-,कृषि ज्ञान मंजूषा +-६६६६६ऐ-ऐ६०६क६९९-६६६६६६६६-_2 की उननतशील",44,input/md/hindi\ManjushaBookPart_I.pdf,para,,
224,"442 (E) - 42.04.2045 Pant Basmati-2 (IET-24953)|जीबीपीटीए & T, Pant Nagar|जीबीपीटीए & T, Pant Nagar|जीबीपीटीए & T, Pant Nagar|जीबीपीटीए & T, Pant Nagar|जीबीपीटीए & T, Pant Nagar|जीबीपीटीए & T, Pant Nagar|जीबीपीटीए & T, Pant Nagar","Table of Contents Part-I, Continuous of Krishi Gyan Manjusha + -66666A-I606A 699-66666666 - _ 2",442 (ई)- 42.04.2045 पंत बासमती-2 (आईईटी - 24953),,,"विषयसूची भाग-,कृषि ज्ञान मंजूषा +-६६६६६ऐ-ऐ६०६क६९९-६६६६६६६६-_2 की उननतशील",43,input/md/hindi\ManjushaBookPart_I.pdf,para,,
